"","id1","id2","thetar","thetas","alpha","n","ksat","l","thrim","thsim","omega","pulse","array(serr)"
"1530",78,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.17,0.25,0.5,12,183392.060858807
"1531",79,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.17,0.25,0.5,12,146691.039351096
"1532",80,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.17,0.25,0.5,12,120486.093289288
"1533",81,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.17,0.25,0.5,12,100328.981043817
"1534",82,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.17,0.25,0.5,12,84933.22847093
"1535",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.17,0.25,0.5,12,70754.1457415861
"1536",84,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.17,0.25,0.5,12,61279.2122566911
"1537",85,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.17,0.25,0.5,12,55030.8275707464
"1538",86,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.17,0.25,0.5,12,48833.291955376
"1539",87,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.17,0.25,0.5,12,40375.0457569039
"1540",88,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.17,0.25,0.5,12,33432.5276071589
"1541",89,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.18,0.25,0.5,12,175804.776607746
"1542",90,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.18,0.25,0.5,12,140917.157763077
"1543",91,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.18,0.25,0.5,12,115477.02144471
"1544",92,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.18,0.25,0.5,12,96053.0259539589
"1545",93,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.18,0.25,0.5,12,81264.6710779386
"1546",94,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.18,0.25,0.5,12,65918.9767649571
"1547",95,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.18,0.25,0.5,12,57049.5999716184
"1548",96,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.18,0.25,0.5,12,51689.7287676341
"1549",97,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.18,0.25,0.5,12,46401.2919929716
"1550",98,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.18,0.25,0.5,12,35058.3219944056
"1551",99,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.18,0.25,0.5,12,29278.8276531875
"1552",100,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.19,0.25,0.5,12,NA
"1553",101,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.19,0.25,0.5,12,136734.209501466
"1554",102,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.19,0.25,0.5,12,109128.316304718
"1555",103,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.19,0.25,0.5,12,92347.7296353105
"1556",104,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.19,0.25,0.5,12,75754.2963695071
"1557",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.19,0.25,0.5,12,61268.2892274285
"1558",106,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.19,0.25,0.5,12,54396.9187827711
"1559",107,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.19,0.25,0.5,12,49567.7863006867
"1560",108,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.19,0.25,0.5,12,45896.1371128873
"1561",109,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.19,0.25,0.5,12,31332.6672286176
"1562",110,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.19,0.25,0.5,12,25854.7914683909
"1563",111,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.2,0.25,0.5,12,167744.681688869
"1564",112,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.2,0.25,0.5,12,132419.521145762
"1565",113,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.2,0.25,0.5,12,104965.437359413
"1566",114,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.2,0.25,0.5,12,89941.9843152368
"1567",115,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.2,0.25,0.5,12,71548.5248497941
"1568",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.2,0.25,0.5,12,58170.0238915756
"1569",117,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.2,0.25,0.5,12,52134.0408890342
"1570",118,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.2,0.25,0.5,12,47824.6607803725
"1571",119,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.2,0.25,0.5,12,42979.1968304708
"1572",120,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.2,0.25,0.5,12,27312.08688674
"1573",121,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.2,0.25,0.5,12,22251.4965231302
"1574",1,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.1,0.5,12,NA
"1575",2,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.1,0.5,12,NA
"1576",3,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.1,0.5,12,NA
"1577",4,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.1,0.5,12,NA
"1578",5,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.1,0.5,12,NA
"1579",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.1,0.5,12,NA
"1580",7,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.1,0.5,12,NA
"1581",8,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.1,0.5,12,NA
"1582",9,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.1,0.5,12,378023.471993511
"1583",10,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.1,0.5,12,NA
"1584",11,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.1,0.5,12,NA
"1585",12,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.13,0.5,12,NA
"1586",13,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.13,0.5,12,394279.100364782
"1587",14,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.13,0.5,12,NA
"1588",15,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.13,0.5,12,NA
"1589",16,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.13,0.5,12,NA
"1590",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.13,0.5,12,NA
"1591",18,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.13,0.5,12,NA
"1592",19,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.13,0.5,12,NA
"1593",20,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.13,0.5,12,NA
"1594",21,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.13,0.5,12,370699.941469008
"1595",22,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.13,0.5,12,NA
"1596",23,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.16,0.5,12,156531.079776464
"1597",24,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.16,0.5,12,123328.287293541
"1598",25,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.16,0.5,12,90692.9964261783
"1599",26,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.16,0.5,12,79420.1156751625
"1600",27,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.16,0.5,12,56362.0474454025
"1601",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.16,0.5,12,46167.9007424455
"1602",29,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.16,0.5,12,40775.2538861549
"1603",30,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.16,0.5,12,37200.6775258897
"1604",31,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.16,0.5,12,29267.0021636035
"1605",32,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.16,0.5,12,15084.9234084613
"1606",33,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.16,0.5,12,12225.7510307373
"1607",34,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.19,0.5,12,165271.914210586
"1608",35,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.19,0.5,12,129890.320960051
"1609",36,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.19,0.5,12,100911.550402598
"1610",37,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.19,0.5,12,87724.3933656575
"1611",38,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.19,0.5,12,68754.1985730689
"1612",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.19,0.5,12,55220.6886822352
"1613",40,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.19,0.5,12,49596.6094457992
"1614",41,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.19,0.5,12,44812.4181110321
"1615",42,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.19,0.5,12,42203.0866271712
"1616",43,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.19,0.5,12,23853.7832166837
"1617",44,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.19,0.5,12,19558.2534053806
"1618",45,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.22,0.5,12,175804.776607746
"1619",46,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.22,0.5,12,140917.157763077
"1620",47,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.22,0.5,12,115477.02144471
"1621",48,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.22,0.5,12,96053.0259539589
"1622",49,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.22,0.5,12,81264.6710779386
"1623",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.22,0.5,12,65918.9767649571
"1624",51,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.22,0.5,12,57049.5999716184
"1625",52,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.22,0.5,12,51689.7287676341
"1626",53,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.22,0.5,12,46401.2919929716
"1627",54,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.22,0.5,12,35058.3219944056
"1628",55,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.22,0.5,12,29278.8276531875
"1629",56,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.5,12,197986.891083881
"1630",57,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.5,12,160005.326745309
"1631",58,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.5,12,133129.251484121
"1632",59,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.5,12,113026.034193802
"1633",60,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.5,12,95995.690251387
"1634",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"1635",62,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.5,12,70052.5941397243
"1636",63,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.5,12,62381.460709049
"1637",64,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.5,12,55995.7148417805
"1638",65,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.5,12,47628.2991563533
"1639",66,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.5,12,42291.3915490672
"1640",67,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.28,0.5,12,224082.397995109
"1641",68,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.28,0.5,12,184464.229791049
"1642",69,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.28,0.5,12,155899.875395567
"1643",70,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.28,0.5,12,133334.000742406
"1644",71,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.28,0.5,12,114796.384625136
"1645",72,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.28,0.5,12,99861.5417426348
"1646",73,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.28,0.5,12,88478.4237391401
"1647",74,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.28,0.5,12,78504.0577378409
"1648",75,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.28,0.5,12,69929.5779757311
"1649",76,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.28,0.5,12,63065.0808907135
"1650",77,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.28,0.5,12,57098.835066284
"1651",78,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.31,0.5,12,256605.278539744
"1652",79,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.31,0.5,12,212826.108384376
"1653",80,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.31,0.5,12,181339.764095188
"1654",81,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.31,0.5,12,156800.311812023
"1655",82,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.31,0.5,12,137949.711046956
"1656",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.31,0.5,12,121172.072976583
"1657",84,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.31,0.5,12,109071.054340977
"1658",85,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.31,0.5,12,98511.7187524436
"1659",86,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.31,0.5,12,88883.9316957015
"1660",87,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.31,0.5,12,81178.1913373308
"1661",88,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.31,0.5,12,74910.3364406882
"1662",89,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.34,0.5,12,291832.439322105
"1663",90,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.34,0.5,12,245833.453030922
"1664",91,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.34,0.5,12,212386.350093386
"1665",92,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.34,0.5,12,185407.849168966
"1666",93,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.34,0.5,12,163275.163172929
"1667",94,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.34,0.5,12,146642.053284041
"1668",95,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.34,0.5,12,132728.491036134
"1669",96,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.34,0.5,12,119719.361623128
"1670",97,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.34,0.5,12,111224.212163281
"1671",98,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.34,0.5,12,102628.726089172
"1672",99,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.34,0.5,12,96440.194825736
"1673",100,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.37,0.5,12,332608.98476007
"1674",101,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.37,0.5,12,284606.29742082
"1675",102,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.37,0.5,12,243490.431382632
"1676",103,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.37,0.5,12,214840.53512757
"1677",104,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.37,0.5,12,193082.705713383
"1678",105,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.37,0.5,12,174324.72656067
"1679",106,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.37,0.5,12,159641.052740439
"1680",107,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.37,0.5,12,145738.169353564
"1681",108,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.37,0.5,12,135252.270441876
"1682",109,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.37,0.5,12,125837.91640642
"1683",110,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.37,0.5,12,117601.373346018
"1684",111,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.4,0.5,12,373704.113338959
"1685",112,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.4,0.5,12,319460.736329598
"1686",113,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.4,0.5,12,280932.880421514
"1687",114,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.4,0.5,12,247779.233232353
"1688",115,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.4,0.5,12,224710.955840937
"1689",116,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.4,0.5,12,203639.311350137
"1690",117,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.4,0.5,12,187077.240556102
"1691",118,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.4,0.5,12,171549.733927507
"1692",119,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.4,0.5,12,162340.459846987
"1693",120,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.4,0.5,12,148975.141489881
"1694",121,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.4,0.5,12,140298.511746664
"1695",1,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.1,12,197169.508245353
"1696",2,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.1,12,160024.985781376
"1697",3,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.1,12,133011.995872121
"1698",4,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.1,12,112464.946799488
"1699",5,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.1,12,94855.0548930975
"1700",6,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.1,12,82566.6136489769
"1701",7,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.1,12,70125.2220231524
"1702",8,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.1,12,62889.7901386976
"1703",9,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.1,12,55157.3939172964
"1704",10,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.1,12,47765.856824742
"1705",11,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.1,12,42533.8860178469
"1706",12,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.18,12,197803.231906626
"1707",13,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.18,12,160305.144782269
"1708",14,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.18,12,133222.688693551
"1709",15,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.18,12,112257.579680195
"1710",16,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.18,12,95205.8486820644
"1711",17,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.18,12,82251.8815768777
"1712",18,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.18,12,70215.2355818615
"1713",19,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.18,12,62674.5001583601
"1714",20,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.18,12,54870.0519381256
"1715",21,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.18,12,48416.2310542895
"1716",22,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.18,12,43259.9779242564
"1717",23,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.26,12,197308.621883158
"1718",24,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.26,12,161048.498345967
"1719",25,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.26,12,133052.842892033
"1720",26,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.26,12,112410.782249146
"1721",27,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.26,12,95018.9047989402
"1722",28,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.26,12,81908.9982640661
"1723",29,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.26,12,70569.1697297378
"1724",30,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.26,12,62550.4717640167
"1725",31,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.26,12,55496.7131461601
"1726",32,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.26,12,48016.1431235732
"1727",33,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.26,12,42843.8538176231
"1728",34,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.34,12,198339.683018683
"1729",35,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.34,12,160649.231539712
"1730",36,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.34,12,133020.160388948
"1731",37,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.34,12,111798.023013129
"1732",38,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.34,12,94803.1651910854
"1733",39,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.34,12,82246.3989994535
"1734",40,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.34,12,71262.0844528633
"1735",41,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.34,12,62768.951828513
"1736",42,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.34,12,55271.2511252398
"1737",43,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.34,12,48760.7279799577
"1738",44,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.34,12,42911.303850187
"1739",45,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.42,12,197183.719868735
"1740",46,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.42,12,160541.861112849
"1741",47,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.42,12,132512.662134465
"1742",48,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.42,12,113025.615157714
"1743",49,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.42,12,95436.1662863911
"1744",50,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.42,12,82014.0193656124
"1745",51,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.42,12,70496.6947425863
"1746",52,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.42,12,62410.8517790993
"1747",53,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.42,12,55346.9355775898
"1748",54,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.42,12,48699.0292948647
"1749",55,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.42,12,42611.9228122003
"1750",56,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.5,12,197986.891083881
"1751",57,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.5,12,160005.326745309
"1752",58,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.5,12,133129.251484121
"1753",59,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.5,12,113026.034193802
"1754",60,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.5,12,95995.690251387
"1755",61,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.5,12,81407.3784503949
"1756",62,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.5,12,70052.5941397243
"1757",63,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.5,12,62381.460709049
"1758",64,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.5,12,55995.7148417805
"1759",65,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.5,12,47628.2991563533
"1760",66,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.5,12,42291.3915490672
"1761",67,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.58,12,198347.729717842
"1762",68,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.58,12,159791.425213623
"1763",69,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.58,12,133054.855240501
"1764",70,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.58,12,112552.053500159
"1765",71,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.58,12,95944.0044104694
"1766",72,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.58,12,82077.821733108
"1767",73,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.58,12,70044.8073317697
"1768",74,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.58,12,62155.9271220202
"1769",75,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.58,12,55158.0798958323
"1770",76,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.58,12,48759.7846206276
"1771",77,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.58,12,42551.8087112269
"1772",78,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.66,12,198344.571250953
"1773",79,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.66,12,161110.32449191
"1774",80,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.66,12,132941.475714196
"1775",81,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.66,12,112686.156055203
"1776",82,6,0.01,0.44,0.0175,1.45,0.18,0.5,0.15,0.25,0.66,12,95807.5910138112
"1777",83,6,0.01,0.44,0.0175,1.45,0.2,0.5,0.15,0.25,0.66,12,82078.089062708
"1778",84,6,0.01,0.44,0.0175,1.45,0.22,0.5,0.15,0.25,0.66,12,70541.9900340201
"1779",85,6,0.01,0.44,0.0175,1.45,0.24,0.5,0.15,0.25,0.66,12,62397.4960561167
"1780",86,6,0.01,0.44,0.0175,1.45,0.26,0.5,0.15,0.25,0.66,12,55447.2340021533
"1781",87,6,0.01,0.44,0.0175,1.45,0.28,0.5,0.15,0.25,0.66,12,48457.370442261
"1782",88,6,0.01,0.44,0.0175,1.45,0.3,0.5,0.15,0.25,0.66,12,42531.3785345089
"1783",89,6,0.01,0.44,0.0175,1.45,0.1,0.5,0.15,0.25,0.74,12,197271.760343301
"1784",90,6,0.01,0.44,0.0175,1.45,0.12,0.5,0.15,0.25,0.74,12,161108.566497605
"1785",91,6,0.01,0.44,0.0175,1.45,0.14,0.5,0.15,0.25,0.74,12,132929.313924024
"1786",92,6,0.01,0.44,0.0175,1.45,0.16,0.5,0.15,0.25,0.74,12,112027.933563754
