date,C1-1,C2-1,C3-1,C4-1,C5-2,C6-2,C7-2,C8-2,C9-3,C10-3,C11-3,C12-3,C13-4,C14-4,C15-4,C16-4,C17-5,C18-5,C19-5,C20-5,C21-6,C22-6,C23-6,C24-6,C25-7,C26-7,C27-7,C28-7,C29-8,C30-8,C31-8,C32-8,C33-9,C34-9,C35-9,C36-9,C37-10,C38-10,C39-10,C40-10,C41-11,C42-11,C43-11,C44-11,C45-12,C46-12,C47-12,C48-12
2/6/2015 22:15,6.484,6.484,6.408,6.153,1.859,3.88,4.792,5.462,2.182,4.194,5.179,5.847,1.886,4.011,5.282,5.745,3.063,4.35,5.05,6.102,2.45,3.985,4.844,5.745,2.262,4.194,5.102,5.719,2.983,4.246,4.818,6,1.994,3.775,4.766,5.642,2.93,4.818,5.128,5.693,2.236,4.506,5.179,6.408,-94.792,3.985,4.61,5.437
2/6/2015 22:30,6.509,6.458,6.408,6.153,1.832,3.854,4.766,5.462,2.128,4.168,5.154,5.847,1.886,3.958,5.205,5.745,2.903,4.298,5.05,6.102,2.423,3.854,4.869,5.719,2.262,4.22,5.076,5.719,2.823,4.376,4.895,5.975,1.967,3.722,4.714,5.668,2.717,4.792,5.076,5.668,2.289,4.35,5.282,6.382,-94.792,3.958,4.688,5.462
2/6/2015 22:45,6.484,6.458,6.408,6.153,1.805,3.801,4.74,5.488,2.101,4.115,5.128,5.847,1.886,4.272,5.102,5.77,2.77,4.246,5.05,6.102,2.343,3.722,4.818,5.745,2.262,4.22,5.076,5.719,2.744,4.246,4.818,6,1.805,3.722,4.688,5.642,2.717,4.714,5.05,5.693,2.155,4.35,5.128,6.408,-94.792,3.958,4.428,5.488
2/6/2015 23:00,6.509,6.458,6.408,6.153,1.778,3.775,4.714,5.488,2.074,4.063,5.102,5.847,1.832,4.272,5.102,5.77,2.637,4.194,5.024,6.102,2.37,3.643,4.714,5.719,2.289,4.141,5.102,5.719,2.69,4.168,4.818,5.975,1.805,3.67,4.662,5.668,2.61,4.714,5.05,5.693,2.236,4.298,5.179,6.357,-94.792,3.932,4.298,5.488
2/6/2015 23:15,6.509,6.458,6.408,6.153,1.724,3.749,4.688,5.488,2.021,4.037,5.076,5.847,1.832,4.063,5.128,5.77,2.503,4.141,5.024,6.102,2.45,3.643,4.61,5.642,2.289,4.115,5.102,5.719,2.637,4.141,4.844,5.975,1.751,3.617,4.662,5.668,2.101,4.662,5.024,5.668,2.289,4.089,5.282,6.357,-94.792,3.88,4.324,5.462
2/6/2015 23:30,6.433,6.458,6.408,6.153,1.697,3.696,4.662,5.488,1.994,3.985,5.05,5.847,1.859,3.88,5.205,5.77,2.423,4.115,4.999,6.102,2.37,3.775,4.688,5.616,2.343,4.168,5.076,5.745,2.45,4.194,4.869,5.975,1.724,3.617,4.558,5.668,2.155,4.558,4.999,5.719,2.289,4.246,5.231,6.357,-94.792,3.985,4.272,5.437
2/6/2015 23:45,6.509,6.458,6.408,6.153,1.67,3.67,4.636,5.488,1.967,3.932,5.024,5.847,1.859,4.037,4.973,5.745,2.343,4.063,4.947,6.102,2.396,3.854,4.792,5.642,2.343,4.194,5.05,5.719,2.557,4.22,4.792,6,1.697,3.67,4.506,5.693,2.128,4.636,4.999,5.642,2.182,4.168,5.179,6.357,-94.792,3.932,4.298,5.437
2/7/2015 0:00,6.509,6.458,6.408,6.153,1.615,3.643,4.61,5.488,1.913,3.88,4.999,5.847,1.94,4.037,4.818,5.77,2.262,4.011,4.895,6.102,2.45,3.775,4.844,5.719,2.37,4.194,5.05,5.719,2.477,4.194,4.869,6,1.507,3.643,4.636,5.668,2.182,4.558,4.973,5.719,2.155,4.141,5.205,6.331,-94.792,3.827,4.48,5.437
2/7/2015 0:15,6.509,6.458,6.408,6.153,1.588,3.591,4.584,5.488,1.886,3.854,4.973,5.847,2.021,4.115,4.688,5.77,2.236,3.985,4.869,6.102,2.37,3.775,4.714,5.796,2.53,4.194,5.05,5.745,2.289,4.22,4.869,6,1.534,3.538,4.532,5.642,2.074,4.402,4.921,5.745,2.209,4.194,5.282,6.306,-94.792,3.801,4.454,5.411
2/7/2015 0:30,6.535,6.458,6.408,6.153,1.561,3.564,4.558,5.488,1.859,3.827,4.947,5.847,2.021,4.115,4.818,5.745,2.343,3.932,4.895,6.102,2.343,3.749,4.818,5.77,2.637,4.194,5.05,5.745,2.289,4.168,4.844,6,1.48,3.643,4.636,5.668,1.913,4.35,4.895,5.745,2.155,4.246,5.334,6.281,-94.792,3.775,4.506,5.462
2/7/2015 0:45,6.889,6.458,6.408,6.153,1.534,3.512,4.506,5.488,1.832,3.775,4.921,5.847,2.155,4.141,4.766,5.745,2.503,3.88,4.818,6.102,2.236,3.854,4.792,5.796,2.744,4.168,5.05,5.719,2.37,4.115,4.792,6,1.453,3.643,4.636,5.668,1.886,4.22,4.869,5.77,2.101,4.194,5.411,6.281,-94.792,3.67,4.376,5.437
2/7/2015 1:00,8.245,6.433,6.408,6.153,1.534,3.512,4.454,5.488,1.805,3.749,4.895,5.872,2.182,4.115,4.818,5.719,2.77,3.827,4.766,6.102,2.182,3.749,4.921,5.821,2.77,4.168,4.999,5.77,2.262,4.063,4.766,6,1.425,3.564,4.584,5.693,1.859,4.298,4.869,5.77,2.021,4.011,5.308,6.306,-94.792,3.722,4.376,5.462
2/7/2015 1:15,10.541,6.433,6.408,6.153,1.588,3.512,4.48,5.488,1.778,3.696,4.869,5.847,1.994,4.22,4.818,5.693,2.903,4.298,4.921,6,2.182,3.749,4.662,5.796,2.823,4.141,4.999,5.745,2.236,4.011,4.74,6,1.398,3.564,4.532,5.642,1.778,4.272,4.869,5.796,1.967,4.037,5.257,6.306,-94.792,3.696,4.298,5.462
2/7/2015 1:30,11.54,6.433,6.408,6.153,1.67,3.564,4.402,5.514,1.751,3.67,4.844,5.872,2.047,4.089,4.869,5.668,3.009,4.61,4.947,5.924,2.182,3.749,4.662,5.693,2.797,4.141,5.024,5.745,2.128,3.958,4.714,6,1.317,3.512,4.61,5.616,1.724,4.168,4.869,5.796,1.832,4.089,5.154,6.306,-94.792,3.643,4.141,5.462
2/7/2015 1:45,10.1,6.433,6.408,6.153,1.724,3.433,4.402,5.488,1.724,3.617,4.818,5.847,1.859,4.194,4.818,5.668,3.406,4.61,4.947,5.872,2.074,3.564,4.662,5.719,2.717,4.168,4.973,5.745,2.047,3.854,4.688,6,1.262,3.512,4.61,5.591,1.724,4.141,4.844,5.77,1.805,4.037,5.179,6.306,-94.792,3.643,4.115,5.437
2/7/2015 2:00,9.386,6.408,6.408,6.153,1.913,3.459,4.376,5.36,1.697,3.591,4.792,5.872,1.832,4.115,4.792,5.642,3.195,4.61,4.895,5.898,2.021,3.564,4.766,5.719,2.717,4.115,4.973,5.745,1.967,3.749,4.636,6,1.262,3.485,4.558,5.591,1.67,4.141,4.844,5.77,1.778,4.115,5.179,6.255,-94.792,3.564,4.063,5.437
2/7/2015 2:15,8.245,6.408,6.408,6.153,1.913,3.406,4.298,5.257,1.67,3.564,4.766,5.872,1.805,4.089,4.792,5.642,3.036,4.61,4.844,5.949,2.021,3.564,4.792,5.693,2.61,4.089,4.947,5.745,1.886,3.538,4.714,6,1.208,3.459,4.532,5.565,1.588,4.168,4.844,5.77,1.697,4.089,5.179,6.255,-94.792,3.485,3.985,5.411
2/7/2015 2:30,9.731,6.408,6.408,6.153,1.913,3.301,4.272,5.257,1.643,3.564,4.74,5.847,1.724,4.037,4.818,5.642,2.343,4.506,4.921,5.949,2.021,3.564,4.532,5.642,2.557,4.037,4.921,5.745,1.832,3.538,4.636,6,1.262,3.406,4.532,5.539,1.588,4.194,4.844,5.745,1.94,4.037,5.102,6.255,-94.792,3.512,3.985,5.385
2/7/2015 2:45,9.558,6.408,6.408,6.153,1.751,3.512,4.298,5.282,1.615,3.512,4.714,5.872,1.67,4.037,4.792,5.642,2.236,4.506,4.999,5.924,1.994,3.617,4.506,5.642,2.503,3.985,4.895,5.745,1.778,3.485,4.636,6,1.235,3.38,4.532,5.488,1.588,4.168,4.818,5.77,2.047,4.011,5.05,6.255,-94.792,3.459,4.011,5.385
2/7/2015 3:00,9.829,6.408,6.408,6.153,1.697,3.354,4.115,5.308,1.588,3.512,4.688,5.847,1.615,3.958,4.792,5.642,2.289,4.532,4.973,5.975,1.967,3.512,4.532,5.668,2.477,3.932,4.869,5.745,1.724,3.485,4.636,6,1.208,3.38,4.584,5.514,1.534,4.168,4.818,5.77,2.128,4.037,5.024,6.23,-94.792,3.406,4.246,5.385
2/7/2015 3:15,9.952,6.408,6.408,6.153,1.724,3.327,4.089,5.308,1.561,3.485,4.688,5.847,1.643,3.827,4.766,5.642,2.503,4.584,4.921,5.924,1.94,3.459,4.454,5.668,2.503,3.88,4.869,5.719,1.697,3.433,4.61,6,1.18,3.327,4.532,5.488,1.48,4.037,4.792,5.77,2.021,3.985,5.024,6.255,-94.792,3.354,4.324,5.385
2/7/2015 3:30,9.952,6.408,6.408,6.153,1.913,3.327,3.958,5.282,1.534,3.433,4.636,5.847,1.615,3.801,4.766,5.642,2.101,4.61,4.921,5.898,1.913,3.406,4.376,5.693,2.503,3.88,4.844,5.719,1.67,3.406,4.584,6,1.208,3.301,4.402,5.514,1.425,4.037,4.792,5.745,1.967,3.932,5.024,6.255,-94.792,3.354,4.272,5.385
2/7/2015 3:45,9.854,6.408,6.408,6.179,1.886,3.274,3.932,5.385,1.507,3.406,4.61,5.847,1.588,3.67,4.766,5.642,2.503,4.402,4.844,5.924,1.832,3.38,4.376,5.719,2.45,3.854,4.818,5.719,1.67,3.406,4.584,6,1.208,3.38,4.298,5.488,1.425,4.089,4.766,5.745,1.967,3.906,5.024,6.281,-94.792,3.221,4.246,5.385
2/7/2015 4:00,10.296,6.408,6.408,6.179,1.751,3.248,3.932,5.385,1.48,3.38,4.61,5.847,1.534,3.617,4.74,5.642,2.877,4.194,4.74,5.847,1.859,3.301,4.428,5.719,2.423,3.827,4.792,5.719,1.67,3.485,4.584,6,1.18,3.354,4.298,5.539,1.453,4.063,4.792,5.745,1.94,3.906,4.973,6.281,-94.792,3.195,4.246,5.411
2/7/2015 4:15,9.928,6.408,6.408,6.179,1.561,3.248,3.958,5.411,1.453,3.354,4.584,5.847,1.48,3.617,4.636,5.642,2.69,4.324,4.688,5.847,1.751,3.433,4.584,5.77,2.316,3.775,4.766,5.719,1.697,3.512,4.61,6,1.153,3.354,4.48,5.539,1.453,3.985,4.792,5.745,1.778,3.854,4.973,6.281,-94.792,3.195,4.194,5.411
2/7/2015 4:30,9.435,6.408,6.408,6.179,1.507,3.221,3.906,5.411,1.425,3.274,4.558,5.847,1.398,3.459,4.61,5.642,2.664,4.324,4.714,5.847,1.643,3.591,4.506,5.745,2.236,3.67,4.74,5.719,1.724,3.512,4.584,6.026,1.099,3.327,4.48,5.539,1.453,3.88,4.818,5.745,1.751,3.827,4.947,6.281,-94.792,3.116,4.115,5.385
2/7/2015 4:45,9.435,6.382,6.408,6.179,1.48,3.195,3.958,5.411,1.425,3.221,4.506,5.847,1.371,3.512,4.532,5.642,2.664,4.298,4.714,5.847,1.588,3.854,4.35,5.719,2.182,3.67,4.714,5.693,1.697,3.564,4.532,6.026,1.071,3.248,4.506,5.565,1.425,3.906,4.766,5.745,1.643,3.775,4.947,6.281,-94.792,3.116,4.141,5.411
2/7/2015 5:00,10.198,6.382,6.408,6.179,1.398,3.116,3.985,5.411,1.398,3.142,4.48,5.847,1.398,3.538,4.558,5.616,2.823,4.35,4.714,5.821,1.643,3.801,4.324,5.719,2.047,3.643,4.688,5.693,1.67,3.512,4.558,6.026,1.044,3.168,4.402,5.591,1.425,3.722,4.714,5.745,1.588,3.749,4.921,6.281,-94.792,3.036,4.141,5.411
2/7/2015 5:15,9.952,6.382,6.408,6.179,1.453,3.089,4.037,5.411,1.398,3.089,4.454,5.847,1.344,3.459,4.558,5.642,2.717,4.376,4.714,5.847,1.615,3.722,4.35,5.719,2.021,3.617,4.662,5.719,1.643,3.433,4.61,6.026,1.017,3.142,4.376,5.616,1.344,3.722,4.688,5.745,1.534,3.696,4.895,6.281,-94.792,2.983,4.22,5.437
2/7/2015 5:30,9.903,6.382,6.408,6.179,1.398,3.063,4.089,5.334,1.371,3.009,4.402,5.847,1.289,3.406,4.558,5.616,2.289,4.324,4.818,5.872,1.588,3.591,4.454,5.745,1.94,3.617,4.662,5.719,1.643,3.38,4.584,6.026,0.989,3.063,4.402,5.642,1.289,3.643,4.636,5.745,1.48,3.67,4.869,6.255,-94.792,2.93,4.194,5.411
2/7/2015 5:45,10.026,6.357,6.408,6.179,1.371,3.168,4.141,5.282,1.344,3.009,4.402,5.847,1.208,3.354,4.506,5.642,2.182,4.376,4.792,5.898,1.561,3.406,4.48,5.796,1.913,3.538,4.61,5.693,1.697,3.327,4.584,6.026,0.989,2.983,4.376,5.642,1.262,3.459,4.688,5.745,1.48,3.591,4.844,6.255,-94.792,2.877,4.168,5.437
2/7/2015 6:00,10.198,6.357,6.408,6.179,1.344,3.116,4.063,5.231,1.371,3.036,4.454,5.847,1.18,3.274,4.506,5.642,2.047,4.272,4.766,5.898,1.561,3.274,4.48,5.77,1.859,3.485,4.584,5.693,1.751,3.301,4.532,6.026,1.017,2.93,4.324,5.668,1.208,3.354,4.61,5.745,1.453,3.564,4.844,6.255,-94.792,2.85,4.168,5.437
2/7/2015 6:15,9.657,6.357,6.408,6.179,1.371,3.116,4.115,5.257,1.344,3.089,4.402,5.847,1.126,3.168,4.454,5.642,1.94,4.22,4.766,5.872,1.588,3.221,4.428,5.821,1.832,3.433,4.558,5.693,1.805,3.248,4.506,6.026,1.099,2.877,4.272,5.693,1.208,3.301,4.558,5.77,1.453,3.512,4.818,6.255,-94.792,2.85,4.115,5.437
2/7/2015 6:30,9.064,6.357,6.408,6.179,1.289,3.142,4.141,5.231,1.371,3.063,4.402,5.821,1.099,3.063,4.454,5.642,1.994,4.22,4.74,5.872,1.588,3.221,4.402,5.821,1.832,3.406,4.506,5.693,1.886,3.221,4.506,6,1.208,2.823,4.194,5.693,1.18,3.195,4.532,5.77,1.48,3.512,4.818,6.255,-94.792,2.823,4.037,5.437
2/7/2015 6:45,8.519,6.357,6.408,6.179,1.289,3.168,4.115,5.231,1.317,3.116,4.324,5.821,1.071,2.983,4.48,5.642,1.967,4.168,4.714,5.898,1.643,3.142,4.324,5.847,1.859,3.354,4.48,5.693,1.967,3.195,4.506,6,1.398,2.77,4.168,5.693,1.18,3.221,4.506,5.796,1.507,3.485,4.766,6.255,-94.792,2.77,3.958,5.437
2/7/2015 7:00,7.745,6.357,6.408,6.179,1.317,3.116,4.089,5.257,1.289,3.089,4.324,5.821,1.071,2.93,4.454,5.642,1.859,4.115,4.714,5.898,1.697,3.089,4.298,5.847,1.94,3.354,4.454,5.693,2.021,3.168,4.48,6,1.615,2.77,4.194,5.693,1.18,3.142,4.532,5.77,1.588,3.459,4.766,6.255,-94.792,2.77,3.906,5.462
2/7/2015 7:15,9.064,6.357,6.382,6.179,1.262,3.116,4.089,5.231,1.262,3.142,4.324,5.796,1.044,2.877,4.402,5.642,1.805,3.932,4.688,5.924,1.751,3.036,4.376,5.821,1.994,3.327,4.402,5.693,2.101,3.142,4.454,6,1.94,2.77,4.168,5.693,1.208,3.116,4.48,5.796,1.697,3.406,4.766,6.255,-94.792,2.77,3.88,5.462
2/7/2015 7:30,9.485,6.357,6.382,6.179,1.18,3.063,4.089,5.282,1.262,3.089,4.298,5.796,1.044,2.823,4.35,5.668,1.778,3.775,4.688,5.898,1.832,3.036,4.35,5.847,2.047,3.301,4.402,5.693,2.209,3.116,4.428,6,2.262,2.744,4.141,5.693,1.289,3.089,4.454,5.796,1.859,3.354,4.714,6.255,-94.792,2.77,3.88,5.462
2/7/2015 7:45,7.92,6.357,6.382,6.179,1.126,3.036,4.063,5.257,1.262,3.036,4.272,5.796,1.044,2.77,4.35,5.642,1.778,3.749,4.74,5.924,1.94,3.036,4.324,5.847,2.128,3.274,4.376,5.668,2.289,3.089,4.402,6,2.503,2.744,4.115,5.693,1.425,3.063,4.454,5.796,2.047,3.354,4.74,6.255,-94.792,2.77,3.854,5.462
2/7/2015 8:00,8.295,6.357,6.382,6.179,1.126,2.983,4.037,5.282,1.262,2.93,4.22,5.796,1.099,2.557,4.272,5.642,1.751,3.591,4.636,5.949,2.047,3.009,4.402,5.847,2.236,3.248,4.35,5.668,2.423,3.089,4.402,6,2.744,2.744,4.089,5.693,1.561,3.036,4.402,5.796,2.289,3.327,4.714,6.255,-94.792,2.77,3.801,5.462
2/7/2015 8:15,9.682,6.357,6.382,6.179,1.071,2.93,4.037,5.282,1.262,2.877,4.194,5.796,1.153,2.69,4.35,5.591,1.805,3.538,4.506,5.924,2.182,2.983,4.402,5.847,2.343,3.248,4.324,5.668,2.557,3.089,4.376,6,2.93,2.744,4.089,5.693,1.751,3.009,4.376,5.796,2.53,3.327,4.662,6.255,-94.792,2.797,3.775,5.462
2/7/2015 8:30,8.519,6.357,6.382,6.179,1.044,2.877,4.037,5.282,1.235,2.85,4.194,5.796,1.262,2.69,4.194,5.616,1.859,3.459,4.428,5.924,2.343,3.009,4.298,5.821,2.477,3.221,4.298,5.668,2.717,3.089,4.35,6,3.221,2.77,4.037,5.693,1.994,3.036,4.324,5.796,2.797,3.354,4.662,6.255,,,3.775,5.462
2/7/2015 8:45,9.015,6.357,6.382,6.204,1.044,2.877,3.985,5.308,1.235,2.823,4.194,5.796,1.398,2.664,4.115,5.642,1.94,3.354,4.402,5.924,2.557,3.036,4.272,5.796,2.637,3.221,4.298,5.668,2.903,3.089,4.35,5.975,3.538,2.797,4.037,5.693,2.236,3.036,4.272,5.796,3.063,3.38,4.636,6.255,,,3.827,5.437
2/7/2015 9:00,10.345,6.331,6.382,6.204,1.017,2.823,3.958,5.308,1.235,2.823,4.168,5.796,1.67,2.664,4.063,5.642,2.074,3.301,4.35,5.949,2.77,3.063,4.246,5.796,2.823,3.221,4.272,5.668,3.089,3.089,4.324,5.975,3.854,2.823,4.011,5.668,2.45,3.063,4.272,5.796,3.354,3.406,4.61,6.255,,,3.801,5.437
2/7/2015 9:15,11.175,6.331,6.382,6.204,1.017,2.797,3.932,5.334,1.262,2.797,4.141,5.796,1.94,2.637,4.037,5.642,2.236,3.248,4.324,5.898,3.036,3.063,4.324,5.796,3.009,3.248,4.246,5.642,3.301,3.089,4.298,5.975,4.194,2.877,3.985,5.668,2.69,3.089,4.246,5.796,3.67,3.433,4.61,6.255,,,3.775,5.437
2/7/2015 9:30,11.443,6.331,6.382,6.204,1.017,2.77,3.906,5.334,1.289,2.797,4.115,5.796,2.155,2.61,4.011,5.642,2.396,3.195,4.298,5.821,3.301,3.063,4.35,5.796,3.221,3.248,4.246,5.642,3.512,3.116,4.298,5.975,4.558,2.93,3.958,5.668,2.983,3.142,4.22,5.77,3.985,3.459,4.61,6.23,,,3.775,5.437
2/7/2015 9:45,11.807,6.331,6.382,6.204,1.044,2.717,3.88,5.36,1.317,2.77,4.089,5.796,2.289,2.61,3.985,5.642,2.637,3.195,4.298,5.77,3.564,3.063,4.35,5.796,3.459,3.274,4.22,5.642,3.696,3.142,4.272,5.975,4.869,3.009,3.932,5.642,3.327,3.168,4.246,5.77,4.324,3.485,4.584,6.23,,,3.749,5.437
2/7/2015 10:00,11.71,6.331,6.382,6.204,1.071,2.717,3.88,5.385,1.371,2.77,4.063,5.796,2.45,2.637,3.985,5.642,2.877,3.195,4.272,5.77,3.854,3.089,4.35,5.796,3.722,3.301,4.194,5.642,3.88,3.168,4.272,5.949,5.179,3.089,3.932,5.642,3.696,3.248,4.22,5.77,4.688,3.538,4.558,6.23,,,3.775,5.437
2/7/2015 10:15,11.54,6.331,6.382,6.204,1.099,2.664,3.854,5.385,1.453,2.77,4.037,5.796,2.664,2.637,3.958,5.642,3.142,3.195,4.272,5.745,4.141,3.116,4.35,5.796,3.985,3.354,4.194,5.642,4.037,3.221,4.246,5.949,5.488,3.168,3.932,5.642,4.089,3.301,4.194,5.77,5.024,3.591,4.558,6.23,,,3.775,5.411
2/7/2015 10:30,11.71,6.357,6.357,6.204,1.153,2.664,3.827,5.385,1.534,2.797,4.037,5.77,2.93,2.664,3.932,5.642,3.433,3.195,4.298,5.745,4.428,3.195,4.246,5.821,4.246,3.406,4.194,5.642,4.194,3.274,4.246,5.949,5.745,3.274,3.932,5.642,4.506,3.38,4.194,5.745,5.385,3.643,4.584,6.23,,,3.775,5.411
2/7/2015 10:45,12.147,6.357,6.357,6.204,1.208,2.637,3.801,5.385,1.67,2.797,4.011,5.77,3.274,2.717,3.932,5.642,3.722,3.221,4.298,5.745,4.714,3.248,4.22,5.77,4.506,3.459,4.194,5.642,4.35,3.327,4.246,5.949,6.026,3.354,3.932,5.642,4.921,3.485,4.194,5.745,5.719,3.722,4.584,6.204,,,3.801,5.411
2/7/2015 11:00,11.856,6.357,6.357,6.204,1.317,2.61,3.775,5.385,1.832,2.823,3.985,5.77,3.617,2.77,3.906,5.616,4.037,3.274,4.298,5.719,4.973,3.301,4.194,5.745,4.74,3.512,4.194,5.642,4.506,3.38,4.22,5.949,6.306,3.485,3.932,5.616,5.334,3.564,4.194,5.745,6.051,3.801,4.584,6.204,,,3.827,5.385
2/7/2015 11:15,11.807,6.382,6.357,6.204,1.507,2.61,3.749,5.385,2.021,2.85,3.985,5.77,3.932,2.823,3.906,5.616,4.324,3.301,4.272,5.693,5.282,3.354,4.324,5.745,4.999,3.564,4.168,5.642,4.662,3.459,4.22,5.949,6.585,3.591,3.932,5.616,5.745,3.67,4.194,5.745,6.357,3.88,4.558,6.204,,,3.827,5.385
2/7/2015 11:30,12.558,6.408,6.357,6.204,1.67,2.61,3.722,5.385,2.236,2.877,3.958,5.77,4.272,2.93,3.906,5.616,4.662,3.38,4.272,5.693,5.565,3.433,4.402,5.745,5.257,3.643,4.168,5.616,4.818,3.512,4.22,5.924,6.889,3.696,3.958,5.616,6.153,3.775,4.194,5.745,6.661,3.985,4.558,6.204,,,3.88,5.385
2/7/2015 11:45,12.823,6.433,6.357,6.204,1.832,2.61,3.722,5.385,2.503,2.903,3.958,5.77,4.61,3.009,3.88,5.616,4.973,3.459,4.272,5.693,5.872,3.512,4.402,5.719,5.514,3.722,4.168,5.616,4.973,3.591,4.22,5.924,7.167,3.827,3.985,5.591,6.509,3.906,4.22,5.745,6.914,4.089,4.584,6.204,,,3.88,5.385
2/7/2015 12:00,12.944,6.458,6.357,6.204,1.994,2.61,3.696,5.385,2.77,2.956,3.932,5.745,4.921,3.116,3.88,5.591,5.282,3.538,4.272,5.668,6.153,3.591,4.402,5.719,5.745,3.801,4.194,5.616,5.179,3.67,4.22,5.924,7.419,3.932,4.011,5.591,6.839,4.011,4.246,5.719,7.192,4.194,4.584,6.204,,,3.932,5.36
2/7/2015 12:15,12.63,6.509,6.382,6.204,2.128,2.61,3.696,5.411,3.036,3.036,3.932,5.745,5.231,3.221,3.906,5.591,5.565,3.617,4.272,5.668,6.433,3.67,4.402,5.719,6,3.88,4.194,5.616,5.385,3.749,4.246,5.924,7.645,4.063,4.037,5.591,7.167,4.141,4.246,5.719,7.469,4.298,4.558,6.179,,,3.958,5.36
2/7/2015 12:30,13.93,6.535,6.382,6.204,2.289,2.637,3.696,5.385,3.354,3.089,3.932,5.745,5.514,3.354,3.906,5.591,5.872,3.722,4.298,5.642,6.712,3.775,4.402,5.693,6.23,3.985,4.194,5.591,5.591,3.827,4.246,5.898,7.87,4.194,4.063,5.591,7.469,4.246,4.298,5.719,7.72,4.402,4.558,6.179,,,3.985,5.36
2/7/2015 12:45,13.088,6.56,6.382,6.204,2.45,2.664,3.67,5.385,3.617,3.168,3.932,5.745,5.796,3.459,3.932,5.591,6.153,3.827,4.272,5.642,6.965,3.88,4.402,5.693,6.458,4.063,4.194,5.591,5.796,3.932,4.246,5.898,8.07,4.324,4.089,5.591,7.77,4.376,4.298,5.719,7.97,4.506,4.558,6.179,,,4.037,5.334
2/7/2015 13:00,12.92,6.611,6.408,6.204,2.637,2.717,3.67,5.385,3.932,3.248,3.932,5.745,6.077,3.591,3.932,5.591,6.433,3.932,4.272,5.642,7.217,3.985,4.402,5.693,6.661,4.141,4.22,5.591,6.026,4.037,4.272,5.898,8.27,4.454,4.141,5.565,8.07,4.506,4.35,5.693,8.22,4.61,4.584,6.179,,,4.089,5.334
2/7/2015 13:15,12.896,6.661,6.408,6.204,2.903,2.77,3.643,5.385,4.246,3.354,3.932,5.745,6.357,3.722,3.958,5.591,6.712,4.037,4.272,5.642,7.469,4.089,4.402,5.693,6.864,4.246,4.246,5.591,6.255,4.141,4.298,5.898,8.419,4.558,4.168,5.565,8.319,4.636,4.376,5.693,8.444,4.74,4.584,6.153,,,4.141,5.334
2/7/2015 13:30,12.92,6.712,6.408,6.204,3.221,2.797,3.643,5.385,4.558,3.459,3.932,5.745,6.611,3.854,3.985,5.565,6.965,4.141,4.272,5.642,7.72,4.194,4.376,5.693,7.066,4.35,4.246,5.591,6.484,4.22,4.298,5.898,8.593,4.688,4.194,5.539,8.593,4.766,4.402,5.693,8.668,4.844,4.61,6.153,,,4.194,5.334
2/7/2015 13:45,12.727,6.763,6.408,6.204,3.591,2.877,3.643,5.385,4.895,3.564,3.958,5.719,6.864,4.011,4.011,5.565,7.217,4.272,4.35,5.616,7.92,4.324,4.376,5.719,7.268,4.428,4.272,5.591,6.712,4.324,4.324,5.898,8.767,4.818,4.246,5.539,8.817,4.869,4.454,5.693,8.866,4.973,4.636,6.153,,,4.246,5.334
2/7/2015 14:00,12.847,6.813,6.433,6.204,3.985,2.93,3.643,5.385,5.179,3.67,3.985,5.719,7.116,4.141,4.037,5.565,7.444,4.402,4.402,5.591,8.145,4.428,4.376,5.745,7.419,4.532,4.298,5.591,6.914,4.428,4.35,5.872,8.916,4.947,4.298,5.539,9.015,4.999,4.48,5.693,9.064,5.076,4.662,6.153,,,4.298,5.308
2/7/2015 14:15,13.714,6.889,6.458,6.204,4.402,3.036,3.643,5.385,5.488,3.801,4.011,5.719,7.318,4.272,4.089,5.539,7.67,4.506,4.402,5.591,8.319,4.558,4.402,5.745,7.594,4.61,4.298,5.565,7.116,4.558,4.402,5.872,9.04,5.076,4.35,5.539,9.163,5.102,4.532,5.693,9.213,5.205,4.714,6.153,,,4.376,5.308
2/7/2015 14:30,13.281,6.94,6.458,6.204,4.818,3.116,3.643,5.385,5.745,3.906,4.037,5.693,7.544,4.428,4.115,5.539,7.895,4.636,4.402,5.591,8.519,4.662,4.428,5.745,7.72,4.714,4.35,5.565,7.318,4.662,4.428,5.872,9.114,5.179,4.402,5.514,9.312,5.231,4.558,5.668,9.361,5.334,4.74,6.153,,,4.428,5.282
2/7/2015 14:45,13.064,6.99,6.484,6.204,5.179,3.221,3.643,5.385,6.026,4.037,4.063,5.693,7.72,4.558,4.168,5.539,8.095,4.766,4.402,5.616,8.668,4.766,4.454,5.719,7.845,4.818,4.35,5.565,7.519,4.766,4.454,5.847,9.188,5.308,4.454,5.514,9.435,5.334,4.61,5.668,9.485,5.437,4.766,6.128,,,4.48,5.282
2/7/2015 15:00,12.847,7.066,6.509,6.204,5.565,3.327,3.67,5.385,6.255,4.141,4.089,5.693,7.895,4.714,4.22,5.539,8.27,4.869,4.454,5.616,8.817,4.869,4.48,5.719,7.97,4.921,4.402,5.565,7.695,4.869,4.506,5.847,9.238,5.411,4.506,5.514,9.509,5.437,4.662,5.668,9.583,5.565,4.818,6.128,,,4.558,5.282
