Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2016-3-7,50.7,39.9,32.2,36.7,32.4,26.8,95,77,41,30.11,29.75,11,1,12,0.26 
2016-3-8,44.4,36.5,28.6,39.2,33.2,26.2,93,88,80,30.12,30.01,8,0,9,0.01 
2016-3-9,60.4,46.9,38.8,46.2,39.7,36.7,95,78,50,30.06,29.77,21,2,23,0.07 
2016-3-10,52.9,46.9,41.9,44.2,39.8,32.4,95,78,51,29.96,29.78,24,2,25,0.73 
2016-3-11,54.0,48.1,41.7,40.5,37.5,34.3,91,68,49,29.81,29.58,28,4,29,0.00 
2016-3-12,47.7,41.1,36.9,38.5,35.4,30.0,92,81,55,29.94,29.69,19,2,25,0.21 
2016-3-13,48.9,42.1,37.4,44.8,38.7,33.1,94,88,75,29.91,29.68,19,2,19,0.25 
2016-3-14,48.9,40.7,33.4,34.9,31.6,28.2,90,71,51,30.32,29.84,20,2,22,0.32 
2016-3-15,54.1,41.2,31.5,39.7,32.5,26.2,91,73,42,30.38,30.27,8,0,9,0.00 
2016-3-16,62.6,44.6,31.5,43.5,36.7,29.5,94,76,42,30.34,30.15,8,1,9,0.00 
2016-3-17,67.8,47.4,33.3,43.5,37.7,31.1,95,73,36,30.21,29.96,7,1,8,0.00 
2016-3-18,70.9,51.2,35.4,45.0,39.3,33.1,92,67,30,30.03,29.91,7,0,8,0.00 
2016-3-19,68.2,54.0,43.9,47.3,42.6,39.9,89,68,39,30.00,29.87,22,2,27,0.00 
2016-3-20,57.6,50.7,44.4,47.5,42.3,32.2,92,74,51,29.94,29.81,25,2,28,0.56 
2016-3-21,46.2,41.4,37.0,40.1,36.7,33.6,91,83,65,30.02,29.82,19,1,19,0.13 
2016-3-22,54.9,41.3,33.6,38.1,34.2,29.3,94,78,42,30.38,30.02,14,0,14,0.17 
2016-3-23,57.6,43.7,30.7,41.4,34.4,28.8,94,72,42,30.44,30.31,10,1,11,0.01 
2016-3-24,62.6,51.2,40.8,43.5,38.5,32.9,86,64,35,30.32,30.15,12,2,13,0.00 
2016-3-25,60.3,45.6,32.5,38.3,31.8,24.1,90,63,26,30.21,30.10,10,1,11,0.00 
2016-3-26,60.8,47.3,36.0,46.4,35.8,28.8,82,66,41,30.14,29.97,9,1,9,0.00 
2016-3-27,58.1,46.0,34.5,39.9,33.7,26.6,92,65,33,30.12,30.02,11,1,14,0.00 
2016-3-28,51.6,41.0,31.8,32.2,27.0,23.4,79,59,35,30.09,30.00,15,2,18,0.00 
2016-3-29,56.7,42.9,29.8,34.7,29.9,25.0,85,62,38,30.08,29.91,12,1,14,0.00 
2016-3-30,64.4,47.0,30.7,39.7,33.9,27.7,90,64,32,30.10,29.98,11,1,11,0.00 
2016-3-31,70.0,51.1,34.3,45.9,38.3,31.5,90,65,33,30.17,30.03,7,0,9,0.00 
2016-4-1,75.2,55.0,38.1,48.9,41.6,35.4,91,65,29,30.21,30.06,7,0,8,0.00 
2016-4-2,75.7,57.1,41.4,50.7,43.7,38.5,92,65,29,30.17,30.00,8,0,9,0.00 
2016-4-3,73.2,56.4,42.3,49.8,42.1,36.3,92,63,31,30.09,29.97,13,1,16,0.00 
2016-4-4,60.6,51.5,40.6,42.4,33.0,27.3,74,51,30,30.42,30.08,14,2,17,0.00 
2016-4-5,69.6,50.2,32.7,42.8,35.7,28.9,89,61,30,30.54,30.33,11,1,12,0.00 
2016-4-6,78.3,55.9,38.1,48.2,41.0,34.5,89,62,27,30.42,30.07,6,0,7,0.00 
2016-4-7,82.9,60.6,41.5,47.8,42.0,34.3,89,56,18,30.10,29.75,6,0,7,0.00 
2016-4-8,79.9,63.0,46.8,53.6,46.9,41.5,83,59,30,29.82,29.66,8,0,8,0.00 
2016-4-9,74.8,63.0,53.2,54.3,51.7,47.3,93,69,45,29.77,29.62,11,1,16,0.24 
2016-4-10,73.8,60.3,49.1,53.6,48.4,39.4,89,68,31,29.92,29.70,8,0,8,0.06 
2016-4-11,72.7,58.3,48.6,54.3,50.6,46.0,93,77,40,30.04,29.89,11,1,12,0.05 
2016-4-12,67.3,56.3,48.7,51.4,41.4,26.8,88,61,31,30.14,30.03,16,2,17,0.05 
2016-4-13,64.6,48.5,35.4,39.7,32.5,19.8,91,59,24,30.14,29.78,20,2,22,0.32 
2016-4-14,48.9,41.9,35.2,41.2,35.5,31.3,92,78,64,30.19,29.89,20,3,26,0.53 
2016-4-15,61.5,46.3,32.9,39.9,34.1,27.3,92,67,29,30.34,30.18,9,1,11,0.00 
2016-4-16,70.9,51.3,34.3,47.5,38.9,31.5,92,67,33,30.35,30.17,8,0,8,0.00 
2016-4-17,78.8,58.0,40.1,48.9,41.4,36.3,91,60,23,30.23,30.01,6,0,7,0.00 
2016-4-18,82.2,60.5,41.5,50.2,40.7,34.2,85,53,20,30.14,29.98,6,0,7,0.00 
2016-4-19,81.3,61.8,44.2,50.0,41.7,35.4,83,52,22,30.04,29.82,9,1,14,0.00 
2016-4-20,72.3,60.9,49.6,48.2,37.6,25.3,80,47,19,29.87,29.78,21,2,22,0.00 
2016-4-21,65.1,54.2,43.3,45.1,39.5,35.4,80,64,42,29.83,29.71,18,1,20,0.00 
