"","X2","X35","X0","X2009.03.18.09.20.00"
"608245",2,35,0,"2015-01-27 14:00:00"
"608246",2,35,0,"2015-01-27 14:05:00"
"608247",2,35,0,"2015-01-27 14:10:00"
"608248",2,35,0,"2015-01-27 14:15:00"
"608249",2,35,0,"2015-01-27 14:20:00"
"608250",2,35,0,"2015-01-27 14:25:00"
"608251",2,35,0,"2015-01-27 14:30:00"
"608252",2,35,0,"2015-01-27 14:35:00"
"608253",2,35,0,"2015-01-27 14:40:00"
"608254",2,35,0,"2015-01-27 14:45:00"
"608255",2,35,0,"2015-01-27 14:50:00"
"608256",2,35,0,"2015-01-27 14:55:00"
"608257",2,35,0,"2015-01-27 15:00:00"
"608258",2,35,0,"2015-01-27 15:05:00"
"608259",2,35,0,"2015-01-27 15:10:00"
"608260",2,35,0,"2015-01-27 15:15:00"
"608261",2,35,0,"2015-01-27 15:20:00"
"608262",2,35,0,"2015-01-27 15:25:00"
"608263",2,35,0,"2015-01-27 15:30:00"
"608264",2,35,0,"2015-01-27 15:35:00"
"608265",2,35,0,"2015-01-27 15:40:00"
"608266",2,35,0,"2015-01-27 15:45:00"
"608267",2,35,0,"2015-01-27 15:50:00"
"608268",2,35,0,"2015-01-27 15:55:00"
"608269",2,35,0,"2015-01-27 16:00:00"
"608270",2,35,0,"2015-01-27 16:05:00"
"608271",2,35,0,"2015-01-27 16:10:00"
"608272",2,35,0,"2015-01-27 16:15:00"
"608273",2,35,0,"2015-01-27 16:20:00"
"608274",2,35,0,"2015-01-27 16:25:00"
"608275",2,35,0,"2015-01-27 16:30:00"
"608276",2,35,0,"2015-01-27 16:35:00"
"608277",2,35,0,"2015-01-27 16:40:00"
"608278",2,35,0,"2015-01-27 16:45:00"
"608279",2,35,0,"2015-01-27 16:50:00"
"608280",2,35,0,"2015-01-27 16:55:00"
"608281",2,35,0,"2015-01-27 17:00:00"
"608282",2,35,0,"2015-01-27 17:05:00"
"608283",2,35,0,"2015-01-27 17:10:00"
"608284",2,35,0,"2015-01-27 17:15:00"
"608285",2,35,0,"2015-01-27 17:20:00"
"608286",2,35,0,"2015-01-27 17:25:00"
"608287",2,35,0,"2015-01-27 17:30:00"
"608288",2,35,0,"2015-01-27 17:35:00"
"608289",2,35,0,"2015-01-27 17:40:00"
"608290",2,35,0,"2015-01-27 17:45:00"
"608291",2,35,0,"2015-01-27 17:50:00"
"608292",2,35,0,"2015-01-27 17:55:00"
"608293",2,35,0,"2015-01-27 18:00:00"
"608294",2,35,0,"2015-01-27 18:05:00"
"608295",2,35,0,"2015-01-27 18:10:00"
"608296",2,35,0,"2015-01-27 18:15:00"
"608297",2,35,0,"2015-01-27 18:20:00"
"608298",2,35,0,"2015-01-27 18:25:00"
"608299",2,35,0,"2015-01-27 18:30:00"
"608300",2,35,0,"2015-01-27 18:35:00"
"608301",2,35,0,"2015-01-27 18:40:00"
"608302",2,35,0,"2015-01-27 18:45:00"
"608303",2,35,0,"2015-01-27 18:50:00"
"608304",2,35,0,"2015-01-27 18:55:00"
"608305",2,35,0,"2015-01-27 19:00:00"
"608306",2,35,0,"2015-01-27 19:05:00"
"608307",2,35,0,"2015-01-27 19:10:00"
"608308",2,35,0,"2015-01-27 19:15:00"
"608309",2,35,0,"2015-01-27 19:20:00"
"608310",2,35,0,"2015-01-27 19:25:00"
"608311",2,35,0,"2015-01-27 19:30:00"
"608312",2,35,0,"2015-01-27 19:35:00"
"608313",2,35,0,"2015-01-27 19:40:00"
"608314",2,35,0,"2015-01-27 19:45:00"
"608315",2,35,0,"2015-01-27 19:50:00"
"608316",2,35,0,"2015-01-27 19:55:00"
"608317",2,35,0,"2015-01-27 20:00:00"
"608318",2,35,0,"2015-01-27 20:05:00"
"608319",2,35,0,"2015-01-27 20:10:00"
"608320",2,35,0,"2015-01-27 20:15:00"
"608321",2,35,0,"2015-01-27 20:20:00"
"608322",2,35,0,"2015-01-27 20:25:00"
"608323",2,35,0,"2015-01-27 20:30:00"
"608324",2,35,0,"2015-01-27 20:35:00"
